parlamentarier_name	parlamentarier_id	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name	organisation_ort	organisation_rechtsform	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Ehrenpräsident"			"mitglied"	"mitglied"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	2716				"Swiss Red-Holstein"	"Enggistein"	"Verein"	"EinzelOrganisation"	"nie"	"Viehwirtschaft"	"Landwirtschaft"	"WAK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2717	"0"	2021	"Ehrenamtlich"	"Hauseigentümerverband Burgdorf und Trachselwald"	"Burgdorf"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	3496				"Genf International"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5966				"Pferd"	"Bangerten"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6354				"Bienen"	"Appenzell"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7123	"0"	2021	"Ehrenamtlich"	"Vogeldorf Alchenstorf"	"Zollikofen"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"		2011-01-01		"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"J"	"tief"	7710				"Delegation bei der parlamentarischen Versammlung der OSZE"	"Bern"	"Staatlich"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"		2021-03-05		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7890	"0"	2021	"Ehrenamtlich"	"Verein StadtLand"	"Kirchberg"	"Verein"	"EinzelOrganisation"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Aebi, Andreas"	39	"NR"	"BE"	"SVP"	"V"	"APK-NR, Bü-NR, Bü-VBV-V, OSZE, VD"	2007-12-03		"M"	1958-11-26	3867	2670	"de"	"de"	"Mitglied"	2021-11-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8240											
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"		2017-08-03		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	98	"0"	2021	"Ehrenamtlich"	"Schweizerische Stiftung für Klinische Krebsforschung"	"Bern"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"		2017-05-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	179	9600	2021		"Pro Velo Schweiz"	"Bern"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Langsamverkehr"	"Verkehr"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	244	"0"	2021	"Ehrenamtlich"	"LITRA Informationsdienst öffentlicher Verkehr"	"Bern"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	340	"0"	2021	"Ehrenamtlich"	"SWISSAID, Schweizerische Stiftung für Entwicklungszusammenarbeit"	"Bern"	"Stiftung"	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Hilfswerke international"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	415	-1	2021	"Bezahlendes Mitglied"	"alliance F - Bund Schweizerischer Frauenorganisationen"	"Bern"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2021-10-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	459				"Inlandbanken"	"Bern"	"Parlamentarische Gruppe"	"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	524	"0"	2021	"Ehrenamtlich"	"Aktive Mobilität"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	577				"Pflege"	"Bern 13"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Pflege"	"Gesundheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	640				"Familienpolitik"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"	"Aarau"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	890				"Sexuelle Gesundheit und Rechte"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	989	-1	2021	"Bezahlendes Mitglied"	"Greenpeace Schweiz"	"Zürich"	"Stiftung"	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied Patronatkomitees"			"beirat"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1079	"0"	2021	"Ehrenamtlich"	"Schweizer Wanderwege"	"Bern"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1108	"0"	2021	"Ehrenamtlich"	"Lötschberg Komitee"	"Brig-Glis"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied des Politikerteams"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"deklariert"	"0"	"N"	"tief"	1504	"0"	2021	"Ehrenamtlich"	"Netzwerk Future"	"Bern"	"Informelle Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1661				"Komplementärmedizin"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1751	"0"	2021	"Ehrenamtlich"	"Sport"	"Ittigen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1774				"Digitale Nachhaltigkeit"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	1897	20657	2021		"Schweizerischer Verband für Weiterbildung (SVEB)"	"Zürich"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Bildungsförderung"	"Bildung"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2020				"Bergbevölkerung"	"Bern"	"Parlamentarische Gruppe"	"dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2152	"0"	2021	"Ehrenamtlich"	"Stiftung Stockalperturm Gondo"	"Gondo"	"Stiftung"	"EinzelOrganisation"	"nie"	"Kulturförderung"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2415				"Pfadibewegung Schweiz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	2576	-1	2021	"Bezahlendes Mitglied"	"Verkehrsclub der Schweiz, Sektion Bern"	"Bern"	"Verein"	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	2665	12000	2021		"Cinésuisse"	"Bern 7"	"Verein"	"DachOrganisation"	"punktuell"	"Film/Theater"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2667	12000	2021		"Grand Prix von Bern (GP Bern)"	"Bern"	"Verein"	"EinzelOrganisation"	"nie"	"Breitensport"	"Sport"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Präsident des geschäftsführenden Ausschusses"			"geschaeftsfuehrend"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	2668	15600	2021		"Interessengemeinschaft Musikinstrumentenbauer (IGMIB)"	"Bern"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Musik"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied des Patronatkomitees"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"deklariert"	"0"	"N"	"mittel"	2670	"0"	2021	"Ehrenamtlich"	"KleinKunst Schweiz"		"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Kulturförderung"	"Kultur"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	2671	"0"	2021	"Ehrenamtlich"	"Förderverein Region Gantrisch"	"Schwarzenburg"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	2672	"0"	2021	"Ehrenamtlich"	"Alliance Animale Suisse"	"Bern/Zürich"	"Informelle Gruppe"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Tierschutz"	"Umwelt"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	2673	-1	2021	"Bezahlendes Mitglied"	"Verein Kaufmännischer Verband Bern"	"Bern"	"Verein"	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Arbeitnehmerorganisationen"	"Wirtschaft"	"WAK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	2674	"0"	2021	"Ehrenamtlich"	"SwissTopSport"	"Cham"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Breitensport"	"Sport"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	2675	-1	2021	"Bezahlendes Mitglied"	"Läbigi Stadt"	"Bern"	"Verein"	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Umwelt allgemein"	"Umwelt"	"UREK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	2676	"0"	2021	"Ehrenamtlich"	"Fanpolitik in der Schweiz"	"Bern"	"Parlamentarische Gruppe"	"dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	2677	"0"	2021	"Ehrenamtlich"	"Medien und Kommerzielle Kommunikation"	"Zürich"	"Parlamentarische Gruppe"	"dezidierteLobby"	"nie"	"Medien allgemein"	"Kommunikation"	"KVF"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Ansprechperson"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	2680	"0"	2021	"Ehrenamtlich"	"savoirsuisse"	"Stettlen"	"Informelle Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Aebischer, Matthias"	40	"NR"	"BE"	"SP"	"S"	"GK-V, KVF-NR, WBK-NR"	2011-12-05		"M"	1967-10-18	4049	2760	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2793				"Rock/Pop im Bundeshaus"	"St. Gallen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
